timestamp,best_bid,best_ask,bid_ask_spread,mid_price,bid_order_count,bid_volume_sum,bid_price_mean,bid_price_std,bid_penny_count,bid_penny_ratio,ask_order_count,ask_volume_sum,ask_price_mean,ask_price_std,ask_penny_count,ask_penny_ratio
1970-01-01 00:00:00.000002200,2008.0,1975.0,-33.0,1991.5,4,83.0,1987.5,18.841443681416774,0,0.0,5,90.0,2002.0,15.604486534327247,0,0.0
1970-01-01 00:00:00.000002300,2008.0,1975.0,-33.0,1991.5,3,86.0,1992.3333333333333,19.13983629327409,0,0.0,3,86.0,1996.0,19.0,0,0.0
1970-01-01 00:00:00.000002400,2009.0,1976.0,-33.0,1992.5,4,93.0,1989.0,17.813852287849816,0,0.0,3,84.0,1996.6666666666667,18.58314648635517,0,0.0
1970-01-01 00:00:00.000002500,2009.0,1976.0,-33.0,1992.5,4,67.0,1988.25,18.643586922406712,0,0.0,3,65.0,1997.0,18.734993995195193,0,0.0
1970-01-01 00:00:00.000002600,2010.0,1976.0,-34.0,1993.0,3,79.0,1994.0,19.697715603592208,0,0.0,3,70.0,1997.3333333333333,19.13983629327409,0,0.0
1970-01-01 00:00:00.000002700,2008.0,1974.0,-34.0,1991.0,3,78.0,1993.3333333333333,18.903262505010403,0,0.0,5,85.0,1993.2,17.51285242329188,1,0.1111111111111111
1970-01-01 00:00:00.000002800,2009.0,1975.0,-34.0,1992.0,4,83.0,1988.25,19.13765920900464,0,0.0,3,82.0,1996.6666666666667,19.295940851208435,0,0.0
1970-01-01 00:00:00.000002900,2008.0,1975.0,-33.0,1991.5,4,81.0,1988.0,19.27001124372621,0,0.0,3,81.0,1997.0,19.467922333931785,0,0.0
1970-01-01 00:00:00.000003000,2008.0,1975.0,-33.0,1991.5,3,88.0,1993.6666666666667,19.087517736293908,0,0.0,3,85.0,1996.6666666666667,19.087517736293908,0,0.0
1970-01-01 00:00:00.000003100,2008.0,1972.0,-36.0,1990.0,4,81.0,1995.25,16.520189667999198,0,0.0,5,85.0,1994.2,19.17550520846844,0,0.0
1970-01-01 00:00:00.000003200,2005.0,1975.0,-30.0,1990.0,3,83.0,1991.6666666666667,18.147543451754967,0,0.0,4,86.0,1998.25,15.77709309938517,0,0.0
1970-01-01 00:00:00.000003300,2005.0,1975.0,-30.0,1990.0,3,86.0,1991.6666666666667,18.147543451754967,0,0.0,4,82.0,1998.0,15.556349186104061,0,0.0
1970-01-01 00:00:00.000003400,2005.0,1974.0,-31.0,1989.5,4,81.0,1993.75,15.392097539538485,0,0.0,3,78.0,1995.3333333333333,18.717193521821912,0,0.0
1970-01-01 00:00:00.000003500,2004.0,1974.0,-30.0,1989.0,4,88.0,1993.75,15.305227865013967,0,0.0,4,87.0,1989.5,17.445152144172667,1,0.1111111111111111
1970-01-01 00:00:00.000003600,2004.0,1974.0,-30.0,1989.0,3,70.0,1991.6666666666667,18.009256878986832,0,0.0,3,68.0,1995.3333333333333,18.583146486355105,0,0.0
1970-01-01 00:00:00.000003700,2003.0,1972.0,-31.0,1987.5,4,85.0,1993.25,14.930394055974077,0,0.0,4,86.0,1988.75,18.24600412875838,0,0.0
1970-01-01 00:00:00.000003800,2007.0,1973.0,-34.0,1990.0,5,84.0,1997.0,14.849242404917497,1,0.1111111111111111,4,84.0,1990.25,19.500000000000032,1,0.1111111111111111
1970-01-01 00:00:00.000003900,2007.0,1973.0,-34.0,1990.0,3,79.0,1992.0,19.467922333931785,0,0.0,4,78.0,1996.75,16.29672768789287,0,0.0
1970-01-01 00:00:00.000004000,2009.0,1973.0,-36.0,1991.0,3,97.0,1993.0,20.42057785666214,0,0.0,3,88.0,1996.0,20.42057785666214,0,0.0
1970-01-01 00:00:00.000004100,2010.0,1976.0,-34.0,1993.0,4,88.0,1988.5,19.017535767461215,0,0.0,4,86.0,1998.25,15.734781006843852,0,0.0
1970-01-01 00:00:00.000004200,2010.0,1974.0,-36.0,1992.0,3,81.0,1993.3333333333333,20.108041509140865,0,0.0,3,79.0,1996.6666666666667,20.52640575778757,0,0.0
1970-01-01 00:00:00.000004300,2010.0,1973.0,-37.0,1991.5,3,86.0,1993.0,20.663978319771825,0,0.0,4,84.0,1999.75,18.46392879824514,0,0.0
1970-01-01 00:00:00.000004400,2010.0,1974.0,-36.0,1992.0,4,93.0,1987.25,19.956202043475106,0,0.0,4,88.0,1997.25,16.760568804985905,0,0.0
1970-01-01 00:00:00.000004500,2010.0,1975.0,-35.0,1992.5,4,90.0,1987.75,19.397164741270792,0,0.0,3,86.0,1996.3333333333333,19.42506971244459,0,0.0
1970-01-01 00:00:00.000004600,2010.0,1973.0,-37.0,1991.5,3,83.0,1992.6666666666667,20.52640575778757,0,0.0,4,83.0,1990.5,20.141168453361058,1,0.1111111111111111
1970-01-01 00:00:00.000004700,2010.0,1972.0,-38.0,1991.0,3,89.0,1992.0,20.29778313018444,0,0.0,6,70.0,1996.8333333333333,19.15637404799423,0,0.0
1970-01-01 00:00:00.000004800,2011.0,1973.0,-38.0,1992.0,3,75.0,1993.3333333333333,20.404247923737156,0,0.0,4,78.0,1990.5,20.33879708012907,1,0.1111111111111111
1970-01-01 00:00:00.000004900,2012.0,1975.0,-37.0,1993.5,4,68.0,1994.25,16.540354691884154,0,0.0,3,68.0,1996.6666666666667,20.207259421636934,0,0.0
1970-01-01 00:00:00.000005000,2014.0,1973.0,-41.0,1993.5,4,74.0,1988.5,20.82466486324967,0,0.0,5,78.0,1992.8,18.63330351816338,0,0.0
1970-01-01 00:00:00.000005100,2014.0,1974.0,-40.0,1994.0,4,94.0,1988.75,20.564937798755142,0,0.0,3,87.0,1997.3333333333333,21.73323108360402,0,0.0
1970-01-01 00:00:00.000005200,2015.0,1975.0,-40.0,1995.0,4,86.0,1999.5,20.534523775015266,1,0.1111111111111111,4,78.0,2002.75,20.072784228070283,0,0.0
1970-01-01 00:00:00.000005300,2016.0,1974.0,-42.0,1995.0,4,70.0,1999.75,20.79062288629179,0,0.0,5,69.0,2002.4,17.78482499211052,0,0.0
1970-01-01 00:00:00.000005400,2014.0,1973.0,-41.0,1993.5,3,78.0,1995.0,21.283796653792763,0,0.0,5,90.0,1996.6,21.47789561386309,0,0.0
1970-01-01 00:00:00.000005500,2014.0,1975.0,-39.0,1994.5,4,98.0,1996.5,17.635192088548422,0,0.0,3,87.0,1998.0,21.283796653792763,0,0.0
1970-01-01 00:00:00.000005600,2013.0,1976.0,-37.0,1994.5,6,97.0,1994.8333333333333,17.543279814979524,0,0.0,3,87.0,1997.6666666666667,19.857828011475338,0,0.0
1970-01-01 00:00:00.000005700,2010.0,1974.0,-36.0,1992.0,3,81.0,1993.0,19.313207915827967,0,0.0,6,91.0,1995.5,17.038192392387156,0,0.0
1970-01-01 00:00:00.000005800,2012.0,1975.0,-37.0,1993.5,4,84.0,1988.5,19.070046320517072,0,0.0,3,83.0,1996.3333333333333,20.132891827388637,0,0.0
1970-01-01 00:00:00.000005900,2013.0,1975.0,-38.0,1994.0,4,94.0,1988.25,19.619293225462222,0,0.0,3,80.0,1996.6666666666667,20.59935274064053,0,0.0
1970-01-01 00:00:00.000006000,2015.0,1976.0,-39.0,1995.5,3,77.0,1994.0,21.517434791350013,0,0.0,3,77.0,1997.3333333333333,21.007935008784944,0,0.0
1970-01-01 00:00:00.000006100,2015.0,1972.0,-43.0,1993.5,3,77.0,1993.6666666666667,22.030282189144437,0,0.0,5,83.0,1996.2,22.106560112328662,0,0.0
1970-01-01 00:00:00.000006200,2014.0,1976.0,-38.0,1995.0,4,85.0,1994.5,16.78292783356545,0,0.0,3,77.0,1997.3333333333333,20.55075018906444,0,0.0
1970-01-01 00:00:00.000006300,2017.0,1976.0,-41.0,1996.5,4,80.0,2000.75,20.66196183005542,1,0.1111111111111111,3,76.0,1999.0,22.06807649071391,0,0.0
1970-01-01 00:00:00.000006400,2017.0,1977.0,-40.0,1997.0,4,78.0,1991.0,20.97617696340303,0,0.0,4,75.0,2000.0,17.682382946499793,0,0.0
1970-01-01 00:00:00.000006500,2016.0,1975.0,-41.0,1995.5,4,72.0,1990.5,21.25245083906014,0,0.0,4,69.0,2004.25,20.99801577927464,0,0.0
1970-01-01 00:00:00.000006600,2019.0,1977.0,-42.0,1998.0,3,77.0,1997.3333333333333,22.54624876411444,0,0.0,3,78.0,2001.0,23.065125189341593,0,0.0
1970-01-01 00:00:00.000006700,2019.0,1976.0,-43.0,1997.5,3,84.0,1997.6666666666667,23.180451534284977,0,0.0,3,76.0,2000.6666666666667,23.180451534284977,0,0.0
1970-01-01 00:00:00.000006800,2019.0,1978.0,-41.0,1998.5,5,88.0,1994.2,19.357169214531368,0,0.0,4,88.0,2006.5,20.53452377501524,0,0.0
1970-01-01 00:00:00.000006900,2019.0,1975.0,-44.0,1997.0,3,83.0,1997.6666666666667,23.180451534284977,0,0.0,5,88.0,1999.6,23.136551169091717,1,0.1111111111111111
1970-01-01 00:00:00.000007000,2021.0,1976.0,-45.0,1998.5,5,90.0,1997.2,23.285188425262962,0,0.0,4,85.0,2000.75,19.259196937221102,0,0.0
1970-01-01 00:00:00.000007100,2022.0,1978.0,-44.0,2000.0,3,86.0,1998.6666666666667,23.50177298276312,0,0.0,4,91.0,2001.5,19.226717521892983,0,0.0
1970-01-01 00:00:00.000007200,2021.0,1979.0,-42.0,2000.0,5,78.0,2003.2,18.485129158326153,1,0.1111111111111111,3,78.0,2002.0,22.516660498395403,0,0.0
1970-01-01 00:00:00.000007300,2020.0,1978.0,-42.0,1999.0,3,87.0,1998.3333333333333,22.54624876411444,0,0.0,3,84.0,2001.3333333333333,22.54624876411444,0,0.0
1970-01-01 00:00:00.000007400,2021.0,1977.0,-44.0,1999.0,4,81.0,2000.0,18.938496948455747,0,0.0,4,87.0,1996.0,22.73030282830976,1,0.1111111111111111
1970-01-01 00:00:00.000007500,2020.0,1977.0,-43.0,1998.5,4,80.0,1999.75,19.05037182489273,0,0.0,3,80.0,2002.3333333333333,23.71356854910985,0,0.0
1970-01-01 00:00:00.000007600,2015.0,1977.0,-38.0,1996.0,4,78.0,1991.25,21.07723890835796,0,0.0,3,78.0,2000.6666666666667,21.501937897160214,0,0.0
1970-01-01 00:00:00.000007700,2013.0,1976.0,-37.0,1994.5,3,75.0,1996.3333333333333,20.108041509140865,0,0.0,4,81.0,1993.75,20.516253719104405,1,0.1111111111111111
1970-01-01 00:00:00.000007800,2014.0,1977.0,-37.0,1995.5,7,70.0,1993.7142857142858,18.66113863723469,1,0.1111111111111111,3,68.0,2000.0,20.663978319771825,0,0.0
1970-01-01 00:00:00.000007900,2013.0,1975.0,-38.0,1994.0,5,88.0,1993.2,18.860010604450895,0,0.0,4,83.0,1993.5,21.110818711425317,1,0.1111111111111111
1970-01-01 00:00:00.000008000,2012.0,1976.0,-36.0,1994.0,4,79.0,1990.5,19.974984355438146,0,0.0,4,82.0,2002.75,18.282505298782237,0,0.0
1970-01-01 00:00:00.000008100,2014.0,1976.0,-38.0,1995.0,3,71.0,1996.3333333333333,21.079215671683137,0,0.0,3,66.0,1999.3333333333333,21.079215671683137,0,0.0
1970-01-01 00:00:00.000008200,2011.0,1977.0,-34.0,1994.0,4,74.0,1997.0,15.427248620541512,0,0.0,5,82.0,1997.4,18.146625030566994,0,0.0
1970-01-01 00:00:00.000008300,2011.0,1980.0,-31.0,1995.5,4,88.0,1997.75,14.545904349105765,0,0.0,4,86.0,2001.0,14.85485330343815,0,0.0
1970-01-01 00:00:00.000008400,2012.0,1980.0,-32.0,1996.0,4,87.0,1991.75,18.080837001274766,0,0.0,3,79.0,2000.0,18.027756377319946,0,0.0
1970-01-01 00:00:00.000008500,2013.0,1978.0,-35.0,1995.5,4,85.0,1997.75,16.111590031195995,0,0.0,4,87.0,2000.75,16.37833935415918,0,0.0
1970-01-01 00:00:00.000008600,2013.0,1978.0,-35.0,1995.5,3,73.0,1997.3333333333333,19.13983629327409,0,0.0,4,78.0,1994.75,19.207203509794617,1,0.1111111111111111
1970-01-01 00:00:00.000008700,2013.0,1980.0,-33.0,1996.5,5,96.0,2000.0,13.057564857200576,0,0.0,5,91.0,1999.8,18.10248601711929,1,0.1111111111111111
1970-01-01 00:00:00.000008800,2014.0,1982.0,-32.0,1998.0,4,77.0,1999.75,14.795832746644125,0,0.0,3,68.0,2001.3333333333333,17.785762095938768,0,0.0
1970-01-01 00:00:00.000008900,2015.0,1982.0,-33.0,1998.5,4,82.0,2002.5,16.74315780649916,1,0.1111111111111111,3,80.0,2001.6666666666667,18.23001188516712,0,0.0
1970-01-01 00:00:00.000009000,2016.0,1983.0,-33.0,1999.5,3,85.0,1999.0,18.681541692269406,0,0.0,4,92.0,2002.75,14.84082207965583,0,0.0
1970-01-01 00:00:00.000009100,2017.0,1982.0,-35.0,1999.5,3,84.0,1999.3333333333333,19.139836293274094,0,0.0,3,84.0,2003.0,19.672315572906,0,0.0
1970-01-01 00:00:00.000009200,2018.0,1982.0,-36.0,2000.0,3,79.0,2000.0,19.078784028338912,0,0.0,5,93.0,2002.4,19.320973060381828,1,0.1111111111111111
1970-01-01 00:00:00.000009300,2018.0,1983.0,-35.0,2000.5,6,86.0,1994.0,16.30950643030009,0,0.0,3,72.0,2003.6666666666667,19.604421270043513,0,0.0
1970-01-01 00:00:00.000009400,2022.0,1984.0,-38.0,2003.0,3,74.0,2001.3333333333333,21.007935008784944,0,0.0,4,81.0,2004.5,16.743157806499124,0,0.0
1970-01-01 00:00:00.000009500,2024.0,1983.0,-41.0,2003.5,3,93.0,2002.0,21.517434791350013,0,0.0,4,89.0,1999.75,20.48373338367141,0,0.0
1970-01-01 00:00:00.000009600,2021.0,1982.0,-39.0,2001.5,4,89.0,2001.25,16.3375844807813,0,0.0,4,88.0,1998.75,19.448650338776694,0,0.0
1970-01-01 00:00:00.000009700,2018.0,1984.0,-34.0,2001.0,3,77.0,1999.6666666666667,19.035055380359008,0,0.0,3,77.0,2003.0,18.520259177452136,0,0.0
1970-01-01 00:00:00.000009800,2017.0,1984.0,-33.0,2000.5,3,79.0,2000.0,18.083141320025124,0,0.0,3,72.0,2003.3333333333333,18.556220879622344,0,0.0
1970-01-01 00:00:00.000009900,2020.0,1984.0,-36.0,2002.0,4,78.0,2005.25,18.062391868188442,0,0.0,4,75.0,2004.0,15.577761927397209,0,0.0
1970-01-01 00:00:00.000010000,2019.0,1985.0,-34.0,2002.0,3,98.0,2000.6666666666667,19.035055380359008,0,0.0,3,90.0,2004.0,18.520259177452136,0,0.0
1970-01-01 00:00:00.000010100,2022.0,1986.0,-36.0,2004.0,5,82.0,1998.6,16.334013591276317,0,0.0,3,72.0,2006.0,20.0,0,0.0
1970-01-01 00:00:00.000010200,2019.0,1984.0,-35.0,2001.5,3,83.0,2001.0,19.078784028338912,0,0.0,3,83.0,2004.3333333333333,19.139836293274094,0,0.0
1970-01-01 00:00:00.000010300,2021.0,1985.0,-36.0,2003.0,6,82.0,2002.1666666666667,17.382941830043244,0,0.0,3,72.0,2004.6666666666667,18.610033136277174,0,0.0
1970-01-01 00:00:00.000010400,2018.0,1984.0,-34.0,2001.0,3,83.0,2001.3333333333333,18.147543451754903,0,0.0,4,87.0,1999.5,17.710637105046974,0,0.0
1970-01-01 00:00:00.000010500,2018.0,1985.0,-33.0,2001.5,4,79.0,1996.25,17.96988221070649,0,0.0,3,79.0,2004.6666666666667,18.23001188516712,0,0.0
1970-01-01 00:00:00.000010600,2016.0,1983.0,-33.0,1999.5,3,84.0,2000.3333333333333,17.785762095938768,0,0.0,7,99.0,2005.0,15.264337522473753,0,0.0
1970-01-01 00:00:00.000010700,2016.0,1984.0,-32.0,2000.0,4,81.0,2004.0,16.26857912254989,1,0.1111111111111111,3,80.0,2003.3333333333333,17.785762095938768,0,0.0
1970-01-01 00:00:00.000010800,2016.0,1981.0,-35.0,1998.5,4,74.0,2003.5,16.74315780649916,1,0.1111111111111111,4,72.0,1997.5,18.15672510852843,0,0.0
1970-01-01 00:00:00.000010900,2016.0,1983.0,-33.0,1999.5,3,87.0,2000.0,18.33030277982336,0,0.0,3,80.0,2003.0,18.33030277982336,0,0.0
1970-01-01 00:00:00.000011000,2017.0,1983.0,-34.0,2000.0,4,88.0,2004.0,16.990193249832863,0,0.0,3,81.0,2002.6666666666667,17.89785834487843,0,0.0
1970-01-01 00:00:00.000011100,2014.0,1982.0,-32.0,1998.0,4,81.0,1993.75,18.080837001274766,0,0.0,3,81.0,2002.0,18.027756377319946,0,0.0
1970-01-01 00:00:00.000011200,2014.0,1983.0,-31.0,1998.5,3,73.0,1999.0,17.349351572897472,0,0.0,3,73.0,2002.0,17.349351572897472,0,0.0
1970-01-01 00:00:00.000011300,2013.0,1983.0,-30.0,1998.0,3,74.0,1998.6666666666667,16.921386861996105,0,0.0,3,72.0,2001.6666666666667,16.921386861996105,0,0.0
1970-01-01 00:00:00.000011400,2014.0,1984.0,-30.0,1999.0,3,79.0,1999.0,16.703293088490067,0,0.0,3,80.0,2002.3333333333333,16.80277754817138,0,0.0
1970-01-01 00:00:00.000011500,2014.0,1983.0,-31.0,1998.5,4,86.0,1994.5,16.78292783356544,0,0.0,5,87.0,2001.4,16.964669168598626,1,0.1111111111111111
1970-01-01 00:00:00.000011600,2014.0,1983.0,-31.0,1998.5,3,85.0,1999.0,16.703293088490067,0,0.0,4,91.0,1997.5,16.3605215890774,0,0.0
1970-01-01 00:00:00.000011700,2013.0,1984.0,-29.0,1998.5,3,68.0,1999.0,16.3707055437449,0,0.0,4,70.0,2005.25,14.908051515875561,0,0.0
1970-01-01 00:00:00.000011800,2013.0,1982.0,-31.0,1997.5,3,81.0,1998.3333333333333,17.473789896108176,0,0.0,4,85.0,2005.0,15.895492023421818,0,0.0
1970-01-01 00:00:00.000011900,2014.0,1981.0,-33.0,1997.5,4,80.0,1999.75,15.326991442115029,0,0.0,4,83.0,2005.25,16.78044496827581,0,0.0
1970-01-01 00:00:00.000012000,2014.0,1982.0,-32.0,1998.0,3,73.0,1998.3333333333333,18.44812546936225,0,0.0,3,75.0,2001.6666666666667,17.89785834487843,0,0.0
1970-01-01 00:00:00.000012100,2018.0,1982.0,-36.0,2000.0,4,77.0,2000.5,16.09347693943108,0,0.0,4,71.0,2007.25,18.17278184538626,0,0.0
1970-01-01 00:00:00.000012200,2015.0,1981.0,-34.0,1998.0,3,85.0,1998.0,18.681541692269406,0,0.0,3,81.0,2001.0,18.681541692269406,0,0.0
1970-01-01 00:00:00.000012300,2016.0,1978.0,-38.0,1997.0,3,85.0,1998.3333333333333,19.75685535031656,0,0.0,4,87.0,1995.5,19.908122295518847,0,0.0
1970-01-01 00:00:00.000012400,2017.0,1979.0,-38.0,1998.0,4,85.0,2002.5,19.122412679017955,1,0.1111111111111111,3,81.0,2001.0,20.663978319771825,0,0.0
1970-01-01 00:00:00.000012500,2015.0,1977.0,-38.0,1996.0,4,80.0,1998.25,16.760568804985883,0,0.0,4,88.0,1994.5,20.33879708012907,1,0.1111111111111111
1970-01-01 00:00:00.000012600,2015.0,1977.0,-38.0,1996.0,4,80.0,1990.5,20.5669638012031,0,0.0,3,80.0,2000.0,21.283796653792763,0,0.0
1970-01-01 00:00:00.000012700,2016.0,1975.0,-41.0,1995.5,3,76.0,1996.6666666666667,22.47962040011652,0,0.0,4,76.0,1993.75,21.83842179889994,1,0.1111111111111111
1970-01-01 00:00:00.000012800,2018.0,1975.0,-43.0,1996.5,5,73.0,1996.6,22.14271889357763,1,0.1111111111111111,4,76.0,1994.5,22.35322497239862,0,0.0
1970-01-01 00:00:00.000012900,2017.0,1973.0,-44.0,1995.0,5,81.0,2001.6,18.595698427324542,1,0.1111111111111111,5,77.0,1998.0,23.24865587512535,1,0.1111111111111111
1970-01-01 00:00:00.000013000,2018.0,1975.0,-43.0,1996.5,5,87.0,2001.6,18.406520583749653,0,0.0,3,78.0,1999.0,22.271057451320086,0,0.0
1970-01-01 00:00:00.000013100,2017.0,1977.0,-40.0,1997.0,6,100.0,1993.3333333333333,16.35440817231447,0,0.0,3,78.0,1999.3333333333333,21.54839514519195,0,0.0
1970-01-01 00:00:00.000013200,2013.0,1975.0,-38.0,1994.0,3,73.0,1993.6666666666667,20.033305601755654,0,0.0,5,81.0,1996.4,19.819182626939998,0,0.0
1970-01-01 00:00:00.000013300,2013.0,1974.0,-39.0,1993.5,4,87.0,1998.25,19.155068954891995,1,0.1111111111111111,4,87.0,1991.25,20.022903552348883,0,0.0
1970-01-01 00:00:00.000013400,2012.0,1977.0,-35.0,1994.5,4,94.0,1988.5,18.66369023889259,0,0.0,3,86.0,1997.3333333333333,19.553345834749923,0,0.0
1970-01-01 00:00:00.000013500,2013.0,1978.0,-35.0,1995.5,4,91.0,1989.75,18.786076404259266,0,0.0,5,99.0,2001.6,15.436968614336168,0,0.0
1970-01-01 00:00:00.000013600,2010.0,1977.0,-33.0,1993.5,5,81.0,1991.4,15.7098695093244,0,0.0,4,77.0,2000.75,16.74066904278322,0,0.0
1970-01-01 00:00:00.000013700,2008.0,1977.0,-31.0,1992.5,4,79.0,1988.0,16.472198800807814,0,0.0,3,72.0,1995.6666666666667,17.243356208503446,0,0.0
1970-01-01 00:00:00.000013800,2007.0,1977.0,-30.0,1992.0,3,70.0,1992.0,16.703293088490067,0,0.0,3,69.0,1995.0,16.703293088490067,0,0.0
1970-01-01 00:00:00.000013900,2008.0,1977.0,-31.0,1992.5,3,63.0,1992.3333333333333,17.785762095938768,0,0.0,5,73.0,2001.2,14.359665734271111,0,0.0
1970-01-01 00:00:00.000014000,2008.0,1978.0,-30.0,1993.0,5,85.0,1992.4,16.471186963907638,1,0.1111111111111111,3,81.0,1996.6666666666667,16.921386861996105,0,0.0
1970-01-01 00:00:00.000014100,2008.0,1979.0,-29.0,1993.5,4,79.0,1989.75,15.840349322747453,0,0.0,4,77.0,2000.25,14.863265679744377,0,0.0
1970-01-01 00:00:00.000014200,2008.0,1979.0,-29.0,1993.5,4,69.0,1993.25,13.149778198382917,0,0.0,3,70.0,1996.0,16.09347693943108,0,0.0
1970-01-01 00:00:00.000014300,2008.0,1977.0,-31.0,1992.5,3,82.0,1992.0,17.08800749063506,0,0.0,4,84.0,1990.75,16.33758448078132,1,0.1111111111111111
1970-01-01 00:00:00.000014400,2009.0,1978.0,-31.0,1993.5,3,73.0,1993.3333333333333,16.56301099840643,0,0.0,5,77.0,1989.4,15.093044755780733,1,0.1111111111111111
1970-01-01 00:00:00.000014500,2007.0,1977.0,-30.0,1992.0,4,77.0,1993.5,12.871156384205214,0,0.0,5,81.0,1988.8,15.401298646542786,1,0.1111111111111111
1970-01-01 00:00:00.000014600,2006.0,1980.0,-26.0,1993.0,3,70.0,1992.6666666666667,15.275252316519497,0,0.0,4,72.0,1999.0,13.49073756323203,0,0.0
1970-01-01 00:00:00.000014700,2005.0,1979.0,-26.0,1992.0,3,76.0,1992.6666666666667,14.977761292440679,0,0.0,4,80.0,1997.0,12.754084313139348,0,0.0
1970-01-01 00:00:00.000014800,2006.0,1979.0,-27.0,1992.5,3,83.0,1993.0,14.730919862656235,0,0.0,4,86.0,1991.75,14.72809107341028,1,0.1111111111111111
1970-01-01 00:00:00.000014900,2006.0,1980.0,-26.0,1993.0,5,90.0,1996.4,12.095453691366824,1,0.1111111111111111,3,85.0,1996.3333333333333,14.571661996262897,0,0.0
1970-01-01 00:00:00.000015000,2007.0,1980.0,-27.0,1993.5,4,78.0,1996.75,13.720422734012244,0,0.0,3,71.0,1996.3333333333333,14.571661996262897,0,0.0
